clean_text,label
dear user your sbi yono accoount will be block datetime please update your pan card immediately click on below the link url,1
dear user your sbi yono account will be block datetime please update your pan card immediately click on below the link url,1
dear sbi usernyour yono account will be blocked datetime please click on the link to update your pan card number url sbi team,1
dear customer you have initiated submission of proposal form no ob for icici pru gift long term with datetime premium of rs datetime for  term to confirm the contents of the form and submitting the proposal for your policy you need a one time password otp your namedentity is datetime and is valid for datetime please enter this code to proceed please do not share this with anyone to avoid misuse regards icici prudential,1
dear customer your sbi yono ac has been blocked datetime please update your pan card url,1
dear customer your sbi account is disabled please click the link to update your pan number,1
dear sbi customer your sbi yono account has been suspended datetime please update your pan card click here link,1
dear customer your hdfc netbanking ac will be blocked datetime please update your panca,1
dear customer your hdfc account has been blocked datetime please update your pan card h,1
dear customer your hdfc account will be blocked datetime please update your pan card,1
dear hdfc user your account will be block datetime due to incomplete kyc please open link,1
dear hdfc user your hdfc netbanking will be block today please click on the link and update your pan no immediately,1
dearsbi user your stateurlcount will be close today due to incomplete kycupdate online pannpen the link,1
dear customer your sbi netbanking account will be suspended by datetime please update your pan card now visit the link url online kycsbiteam,1
dear user your hdfc ac will be blocked datetime please update your pan card given link url thank you hdfc team,1
dear sbi coustomer your ynsbi ac has been blocked due to kyc,1
dear customer your hdfc bank account will be closed datetime pleas,1
santander security policynonline access to your account has been suspended due to unverified profile information to immediately regain access to your banking services visit wkjyegw to update your information,1
dear customer your sbi yono ac will be suspend please click on the link to update your pan card link url thank you,1
commbank reminds you that a consumption of  australian dollars has been deducted on datetime please click the link to check,1
commbank has detected an abnormal transaction please follow the link prompts to complete authentication immediately,1
dear customer your hdfc account will be blocked please update your pancard and complete your kyc click here url team,1
dear sbi customer your sbi yono account has been suspended datetime please update your pan card number click here link url,1
dear customer your icici ac will be suspended datetime due to incomplete kyc immediately update your pan card click here url,1
dear sbi customer your sbi yono account has been suspended by datetime please namedentity number click the link url updates,1
dear user your paytm account will be blocked within  urlease update,1
dear user your paytm account will be blocked within  urlease update,1
dear  sbi user your net banking account will be suspended please u,1
dear user your sbi net banking ac will be suspended datetime please update,1
dear customer your sbi bank account has been suspended for kyc please,1
dear customer your yono sbi account will be block please update,1
dear customernnwe write with your email addressed to icici bank with regard to your savings account xxxxxxxxxxnnwe understand from your complaint that you are disputing the below mentioned transaction debited from your aforementioned account on datetime nusdriverlicensedatetime upiusbanknumberupi payusdriverlicenseequit debit usdriverlicensedatetime upiusbanknumberupi payusdriverlicenseequit debit usdriverlicensedatetime upiusbanknumberupi payusdriverlicenseequit debit nnwe have verified with our records and submit that the said transaction was done using unified payment interface upi a upipin upi personal identification number is a digit pass code which a customer createssets during first time registration to complete every transaction upi pin is required further you have also authorized previous upi transactions using upi pinnnin your case shadow credit was processed on datetime and shadow credit has been reserved from your aforementioned account on datetime,1
dear sbi user ac will be blocked datetime update pan card for kyc verify login namedentity with namedentity here url,1
dear customer your sbi net banking account will expire datetime to continue services update pan to your account click url  sbncp,1
dear customer your sbi net banking account will expire datetime to continue services update pan to your account click url  sbncp,1
unionbank your registered mobile number needs to be repudate please repudate here url,1
unionbank your registered mobile number needs to be repudate please repudate here url,1
unionbank your registered mobile number needs to be repudate please repudate here url,1
unionbank your registered mobile number needs to be repudate please repudate here url,1
your hdfc netbanking will be block datetime,1
your hdfc netbanking will be block datetime,1
dear customer your hdfc netbanking will be blocked datetime please click here link to,1
dear customer your sbi yono  account will be suspended by datetime please update your,1
dear customer your hdfc netbanking will be blocked datetime please click here link to,1
dear customer your hdfc netbanking account will be blocked today please update,1
acc frozen to unlock go  url,1
dear customer shadow amount rs  marked in your ac xxxxx for ticket no  please contact your home branch for submitting necessary documents sbi,1
boa your account is limited please follow the link to securely update your personal information url,1
dear customer due to bvn system upgrade your atm card have been deactivated to reactivate kindly call mr namedentity on datetime from cbn,1
your location online banking has been suspended due to security verifications sign in below to verify your profile,1
ads prudent financial are currently financing loans with low interest rates  no credit check to apply pls contact us at,1
dear customerdue to system upgrade your atm card has been deactivated to reactivate call mr namedentity on datetime,1
namedentity your lloydsbank bank account has been compromised please call us on datetime,1
we have identified an unusual login attempt on your online banking log in via the secure link to avoid account suspension,1
we have identified some unusual activity on your online banking log in via the secure link  to avoid account suspension,1
your are guarantor of anand namedentity for his loan ac datetime with mahindra finance having overdue rs  pls ensure it gets paid immediately,1
your sbi credit card worth rs  expired on datetime kindly redeem your points into cash or voucher by click here,1
dear s b i customer your atm debit card has been blocked due to security reasons call for new card or datetime datetime,1
boa your account is limited please follow the link to securely update your personal information url,1
commonwealth bank alert dear customer youre required to verify your personal information to avoid restriction being placed on your account please follow the link to update your details,1
approved inr  at ms s n cars dt datetime card usdriverlicenseauthusdriverlicense charge slip at url,1
bmo sms bmo has noticed unusual activities on your online banking for more details,1
fnb you can change your atm pin using online banking go to my cards select viewchange pin or visit nearest fnb branch or atm insert your card into the atm and enter your current url then select my banking options select change pin enter your current pin enter new pinconfirm your new pin proceeda division of frb ltd,1
dear westpac bank customer your account could be suspended we urgently ask you to follow the account review link,1
wells fargo account locked check personal link url,1
dear sbi cardholder on your request we have blocked your sbi card ending datetime to reissue your sbi card in the future visit url for more details,1
your paypal has been temporarily limited you have datetime to confirm account information or your account will be locked,1
pay all arrear emfuleni munic pmts into standard banklocationaccnamembd emfuleni trust accountaccusbanknumber branch codeusdriverlicense mbd datetime ref datetime,1
your location bank account has been suspended due to security verifications sign in below to verify your profile,1
your redacted onlineaccount has been locked due to failed login attempts tap on url to reinstate and update your profile ref,1
dear customercbn of nigeria has blocked your atm debit card due to your incomplete bvn registration call our customer care on usbanknumber,1
dear s b i customer your atmdebit card has been blocked due to security reasons call for new card or activationphonenumber phonenumber,1
dear customer as regard to cashless policy your account atm has been locked due to change in date of birth to activate call customer care phonenumber to rectify,1
notice  security notice url,1
"alert
your natwest bank card has been temporarily deactivated activate with link below
url
natwest",1
location unusual device has been detected weve temporarily locked your account verify now,1
important your cba internet banking has been temporarily locked to restore please visit namedentity immediately,1
"hello namedentity
weve received the online loan inquiry form youve submitted please expect a call from a loan specialist within datetime so we can discuss how to best proceed with your loan

thank you

namedentity
weve received the online loan inquiry form youve submitted as much as we would want to help you we would not be able to process your application for now since we require to have a business that been operating for datetime and to have a checking account of datetime

thank you

hello namedentity
weve received the online loan inquiry form youve submitted please expect a call from a loan specialist within datetime so we can discuss how to best proceed with your loan

thank you",1
dear customer never share card cvv pin namedentity personal details with any one in emails phone or social media even if the persons claims to be from the bank,1
"commbank updatedear customer
we recommend you verify and reconfirm accurately your login details and personal verification questions and answers for an update its important that you complete both section    click link below",1
rbs system detected unusual login attempts on your account please verify account to avoid suspension visit the secure link,1
your mobile no has got rs crore from the rbi compensation fund to get fund send namemobile noaddagejobidbank details to emailaddress,1
bendigo bank in order to find out if an account is locked log into your location for verification,1
your location account has been suspended click here for reverify your data ipaddress,1
updatedear anz customer we recommend you update your online banking details and reconfirm pvq personal verification questions and answer you have in file with us click link below,1
urgent your anz internet banking has been temporarily locked to restore please visit datetime immediately,1
commonwealth bank your account is locked unlock it manually url,1
dear s b i customer your atmdebit card has been blocked due to security reasons call for new card or activationphonenumber phonenumber,1
our security team have tried to contact you regarding your online account login via the secure link  to avoid account suspension,1
your paypal for is temporarily locked follow the verification process and give us your correct information to unlock it url,1
there was an error processing your credit card a duplicate transaction of aud  has been submitted unauthorised click here,1
your  onlineaccount has been locked due to failed login attempts tap on url to reinstate and update your profile ref,1
we have identified some unusual activity on your online banking please log in via url to secure your account,1
we temporarily suspended your bmo account for security issues follow the link below to confirm your identity,1
important message we detected unusual activity on your account to securely update your information follow the link url,1
hello your contract to support commonwealth bank of australia has expired please send us your credit card details to emailaddress to renew the contract,1
"ngn  debited from account for yearly bulletins
dear customer
thank you for succesfully subscribing for the diamond mobile app datetime bulletins
we are processing to debit your account with the sum of  ngn as our datetime charge for the subscription as per our terms and conditions
if you are not aware of this subscription and wish to cancel this kindly follow our website link below to unsubscribe
note to unsubscribe a mobile code will be sent to your registered mobile number to cancel after security validation",1
td canada trust sms our system have noticed unusual activities on your online for more details url,1
dear customer thank you for banking with yes bank to enhance your experience we request your valuable feedback based on your transaction on  datetime please click here url to share your feedback,1
new alert from scotiabank url,1
rm mbb your maybank card ending  has not opted for internet transaction type ond phonenumber  nric or passport  send to datetime to optin,1
your nab account has been blocked for unusual activity please log on to url and follow the unlock procedure nab,1
bmo security alert  due to security concerns we have temporarily suspended your account please verify your credentials url,1
cibc have noticed unusual activities on your online banking for more information,1
a charge of usd  has been initiated on your american express card no datetime at air canada,1
natwest has noticed your debit card was recently used on datetime  at amazon online store for  gbp if not you please urgently call fraud prevention on phonenumber or location phonenumber do not reply by sms,1
rbc someone unauthorized may have access to your account go to url in order to secure your funds,1
bfa alert url,1
your boi online access has been locked for security reasons confirm your details below,1
"vnd was spent on your sbi card no ending usdriverlicense at facebk ads on datetime remaining credit limit rs namedentity
transaction of vnd made on sbi credit card usdriverlicense without effecting addn factor of authentication mandated by rbi at facebk jydsk on datetime
vnd was spent on your sbi card no ending usdriverlicense at facebk ads on datetime remaining credit limit rs",1
commonwealth bank alertdear customer youre required to verify your personal information to avoid restriction being placed on your account please follow the verification link to update your details,1
"commonwealth bank alertdear customer
youre required to verify your personal information to avoid restriction being placed on your account
please follow the verification link to update your details",1
we regret to inform you that your nab card is now locked to unlock please update security details at,1
we have identified some unusual activity on your online banking please login here url to verify your identity,1
your nab account has been suspended click here for reverify your data url,1
your rbl credit card worth rs  expired on datetime kindly redeem your point into cash or voucher by click here url,1
"dear zebpay customer your sell bitcoin order  of  inr is processed
if you dont wish to receive sms from this senderid click on the link",1
mpesa lapcz confirmed you have received ksh  from namedentity on datetime new mpesa balance kshlocked pay bills via mpesa,1
we have identified some unusual activity on your online banking please log in via url to secure your account,1
your boi online access has been locked for security reasons confirm your details below url bank of ireland,1
we detected unusual login attempts on your account please verify account to avoid suspension visit the secure link url,1
urgent your anz internet banking has been temporarily locked to restore please visit url immediately,1
urgent  dear nab customer please review and update your nab account to avoid suspension,1
access to your anz online banking has been restricted please follow the link to restore your account,1
unusual activity on your online banking validate security details to avoid account suspension url,1
security msg your namedentity access has been suspended for more information visit url immediately,1
westpac bank your account was locked and requires additional verification,1
your sbi credit card points worth rs  expired on datetime kindly redeem your points into cash or voucher by click here url,1
bank of america sms please go to url to reactivate case usdriverlicense,1
we have identified some unusual activity on your online banking log in via the secure link  to avoid account suspension,1
your location account has been suspended click here for reverify your data,1
online chase  security update requested please log in to restore url,1
standard bank app otp  cash voucher created for usdriverlicense queries usbanknumber,1
we have identified some unusual activity on your online banking please log in via url to secure your account,1
we are currently approving all sort of loans with low interest rates  flexible repayments to apply pls contact us at,1
"bank of montreal
your bank account is now suspended for security updates
please login to verify your account",1
"updatedear commbank customer
we recommend you verify and reconfirm accurately your login details and personal verification questions and answers for an update its important that you complete both section    click link below",1
"bmo sms
bmo has noticed by automatic system unsual transactions on your online
for more information please visit url",1
commonwealth bank your account is locked unlock it manually,1
"your location account has been suspended click here for reverify your data
ipaddress",1
your sbi credit card points worth rs  expired on datetime kindly redeem your points into cash or voucher by click here,1
namedentity we need to verify your credentials urlbank url,1
dear s b i customer your atmdebit card has been blocked due to security reasons call for new card or activationphonenumber phonenumber,1
dear rbc customer we deactivate your account for security reason please follow the link to confirm your identity url,1
updatedear anz customer we recommend you update your online banking details and reconfirm pvq personal verification questions and,1
your paypal has been locked as a result of too many unsuccessful sign in attempts click the link to restore access immediately,1
we have identified an unusual login attempt on your online banking log in via the secure link to avoid account suspension,1
bendigo bank in order to find out if an account is locked log into your location for verification,1
activities on your rbc account is unusual click url to secure,1
"act now alert
we have detected some unusual activities on your card
verify below",1
"santander has noticed your debit card was recently used on phonenumber at apple online store for  gbp if not you please urgently call fraud prevention on phonenumber or intl phonenumber do not reply by sms
this otp is to amend a payee on a payment dont share this code with anyone call us immediately if you didnt request this",1
your refund of gbp is pending to proceed please follow our secure link below your bank may require extra verification,1
dear s b i customer your atmdebit card has been blocked for security reasons datetime phonenumber,1
commbank updatedear customer we recommend you verify and reconfirm accurately your login credentials and personal verification questions and answers for an update its important that you complete both section    click link below,1
your sbi credit card points worth rs  expired on datetime kindly redeem your points into cash or voucher by click here,1
dear customer we regret to inform that your debit card request on marapr  thru onlinesbi could not be processed due to technical reasons plz reapply,1
the reserve bank of location have decide to release your unpaid fund of rs  please send your name phone noaddress via emailaddress,1
confirmed you have received ksh  from namedentity new mpesa balance kshlocked pay bills via mpesa,1
fnbyou must change your pin to the combination of your and date of birth for example if your id no start with  and your birthday is on datetime you will enter the following pin number datetime or  and,1
bbt bank security information urgnet dial datetime,1
frmwellsfargoservice terminated msgaccount suspended please read this url,1
bmo is tuning the mobile banking feature confirm your pvq and answers you have in file with us,1
your nab account has been suspended click here for reverify your data,1
your location account has been suspended click here for reverify your data,1
your online banking has been temporarily disabled please login securely via url to regain access,1
rm pbb alert on phone scam do not respond to suspicious calls that claim to be from pbb bnm or pdrm do not reveal datetime ac or personal info to the caller,1
bmo has noticed by automatic system unusual transactions on your online for more information please visit,1
your sbi credit card worth rs  expired on datetime kindly redeem your points into cash or voucher by click here url,1
bmo has restricted your account due to suspicious transactions err please review and update your informations  url err,1
"important notice
your netbank access has been suspended
to restore visit url immediately",1
congrats you have been selected to become paytm kyc vip customer we will call you shortly with instructions please do not share any documents on whatsapp,1
frmimportantwellsfargomsg msgcardlocked read the complete message now,1
we have identified some unusual activity on your online banking please log in via url to secure your account,1
rbs has noticed your debit card was recently used on datetime  at apple online store for  gbp if not you please urgently call fraud prevention on datetime or intl phonenumber do not reply by sms,1
"new alert from scotiabank
scotia mobile banking",1
your rbl credit card worth rs  expired on datetime kindly redeem your point into cash or voucher by click here,1
we have identified an unusual login attempt on your online banking log in via the secure link to avoid account suspension,1
natwest system detected unusual login attempts on your account please verify account to avoid suspension visit the secure link,1
dear anz customer please review and update your anz account to avoid suspension  namedentity  location and new zealand banking group limited,1
interac etransfer your mobility line was overcharged  follow the link below to deposit your funds url,1
"frmwellsfargoservice terminated
msgaccount suspended
please read this url",1
bendigo bank your account was locked and requires additional verification url,1
rbs has noticed your debit card was recently used on phonenumberdatetime at apple online store for  gbp if not you please urgently call fraud prevention on datetime or intl usbanknumber do not reply by sms url,1
cibc your cibc bank card starting with  has been suspended due to security verifications please login below to fix the problem,1
"your rbc online banking has been suspended due to security verifications
sign in below to verify your account",1
activities on your rbc account is unusual click url to secure,1
we have identified an unusual login attempt on your online banking log in via the secure link to avoid account suspension,1
bvn alert dear customer your atm card has just been deactivated due to system error to reactive please call phonenumber before hours,1
bmo has suspended your account for security reasons visit  url to reactivate,1
your bank account has been suspended click this link for details,1
"santander has noticed your debit card was recently used on phonenumber at apple online store for  gbp if not you please urgently call fraud prevention on phonenumber or intl phonenumber do not reply by sms

this otp is to amend a payee on a payment dont share this code with anyone call us immediately if you didnt request this",1
boa your account is limited please follow the link to securely update your personal information url,1
dear hdfc bank cardmember reminder to avoid deactivation of your creditcard pls sms your pan to usdriverlicense as follows location yourpan,1
bmo is doing an datetime update for the mobile banking app reconfirm your personal verification question,1
your account got suspended log in to verify it url,1
updatedear commbank customer we recommend you verify and reconfirm accurately your login credentials and personal verification questions and answers for an update its important that you complete both section    click link below,1
"commonwealth bank alertdear customer
youre required to verify your personal information to avoid restriction being placed on your account
please follow the link to update your details",1
dear customer never share card cvv pin namedentity personal details with any one in emails phone or social media even if the persons claims to be from the bank,1
paid rs to art of living yoga at datetime order id qrbafcce updated balance paytm wallet rs,1
update dear anz customer we recommend you update your online banking details and reconfirm pvq personal verification questions and answer you have in file with us click link below,1
fnbyour card will be deactivated within datetime if pin not urlis apply to all debit  credit carda division of frb ltd,1
we have identified some unusual activity on your online banking please login here url to verify your identity,1
commonwealth bank your account is locked unlock it manually,1
atm blockeddear customerdue to our bvn upgradeyour account and atm card has just been blocked to reactivate kindly call customer care datetime under ho,1
"santander has noticed your debit card was recently used on phonenumber at apple online store for  gbp if not you please urgently call fraud prevention on phonenumber or intl phonenumber do not reply by sms

this otp is to amend a payee on a payment dont share this code with anyone call us immediately if you didnt request this",1
your santander bank account has been blocked all services have been withdrawn go to,1
your nab account has been blocked for unusual activity please log on to url and follow the unlock procedure nab,1
"i am presently the operation manager of our bank here in location and please do not expose this transaction for any reason i will give you more information of myself our bank and the transaction itself once you accept to do this with me

late mrs namedentity mae lived and worked here in location location as a midwife and also a real estate business woman and she deposited in our bank the sum of one million five hundred thousand us dollars us as fixed deposit for datetime on datetime this deposit has long matured and has gone dormant for over six  years we have tried to reach her and could not her telephone number cannot be reached emails sent to her kept bouncing back as undelivered and we never got any response from the letters posted to her",1
state bank of india dear customer your atmdebit card is blocked due to fraud usage call phonenumber immediately to unblock,1
nab the account may be suspended click for details,1
dear customers govermet service center reserve bank atm customers are used to inform all bank account holder o renewal in your own account to make datetime bike if you do no account renewal o so the reserve bank head branch from your account will be closed within datetime helpline contact nophonenumber,1
emi due on in ac xxxxx please pay in time please ignore if already paid thanking you for banking with sbi,1
commbank your account was locked and requires additional verification,1
namedentity lkteoyttr confirmed you have received ksh from benwafula on datetime new mpesa balance is kshpendingpay bills via mpesa,1
your policy premium may increase from datetime due to gst pay by datetime   save on tax to pay click url hdfc lifetc apply,1
alert dear customer central bank of nigeria has blocked your atm debit card due to incomplete bvn registration call our help,1
we have detected an unusual login attempt on your account login via url url to verify account activity,1
your refund of gbp is pending to proceed please follow our secure link below your bank may require extra verification,1
we are delighted to welcome you to axis bank your account number is usbanknumber and your personalised welcome kit will reach you shortly thank you for choosing us as yo,1
rm mbb to enable your debit online purchases sms oncnp  digit nric to datetime activation within datetime thank you,1
your sbi credit card worth rs  expired on datetime kindly redeem your points into cash or voucher by click here location,1
estatement namedentity you have  reward pts as on mar in your statebankrewardz a c download the app url and sign up to earn  bonus pts,1
your redacted onlineaccount has been locked due to failed login attempts tap on url to reinstate and update your profile ref,1
online chase your account is vulnerable to avoid any fraudulent attempt please update your profile now url,1
"commbank your account was locked and requires additional verification

personal banking including accounts credit cards and home loans  commbank",1
your paypal has been temporarily limited you have datetime to confirm account information or your account will be locked,1
wellsfargoyour visa is temporarilydisabled by our securitydeptgo to url,1
activities on your rbc account is unusual click url to secure,1
alert your bmo bank account has been suspended to unlock your account click here url,1
your bank of america profile has been temporarily blocked authenticate your profile by updating your informations on the link below url,1
commonwealth bankdear customer due to recent update on our servers youre required to verify your personal information to avoid restriction being placed on your acount please follow the verification link to update your details,1
netbank in order to find out if an account is locked log into your location for verification,1
your nab account has been blocked for unusual activity verify your account to avoid suspension,1
your usdriverlicense refund of gbp is pending to proceed please follow our secure link below your bank may require extra verification,1
urgent your westpac internet banking has been temporarily locked to restore please visit namedentity immediately,1
"your online access has been temporarily suspended
follow to reactivate immediately url",1
commonwealth bank your account is locked unlock it manually url,1
your sbi credit card points worth rs  expired on datetime kindly redeem your points into cash or voucher by click here,1
dear bmo client your account has been disabled we ask you to confirm your personal verification questions,1
namedentity was spent on ur hdfcbank credit card ending  at kfc restaurantsavl bal  rs phonenumber curr os  rs,1
dear customer due to our bvn system upgrade your atm card has just been deactivated to reactivate kindly call customer care mr namedentity on phonenumber,1
dear customer at bank of ireland the security of your account is a priority please go to url to confirm your mobile phone number thank you,1
commbank updatedear customer we recommend you verify and reconfirm accurately your login details and personal verification questions and answers for an update its important you complete both section    click link below,1
your sbi credit card worth rs  expired on datetime kindly redeem your points into cash or voucher by click here url,1
we are currently approving all sort of loans with low interest rates  flexible repayments to apply pls contact us at emailaddress,1
national australia bankdear customer due to recent upgrade on our servers youre required to verify your personal information to avoid restriction being placed on your account,1
good day thank you for patronizing standard chartered bank we would like to follow up your old approved loan which is pending for release please call standard chartered hotline phonenumber loc  or phonenumber for globeusbanknumber for location  for scbank mobile hotlines for our customer assistance our hotline is open mon  sun datetime thank you,1
your  onlineaccount has been locked due to failed login attempts tap on url to reinstate and update your profile ref,1
fnbdue to duplicated and upgrading of our system all client are advice to change their pin within datetime to avoid card been deactivated,1
commonwealth bankdear customer due to recent update on our servers youre required to verify your personal information to avoid restriction being placed on your acount please follow the verification link to update your details,1
boa your account is limited please follow the link to securely update your personal information,1
owners of ptsb visa card starting with usdriverlicense will be asked to validate the card in datetime please go to url and validate until datetime,1
there was an error processing your credit card a duplicate transaction of aud  has been submitted unauthorised click here,1
rm rhb usdriverlicense was deducted from your credit card on datetime at klia  call usbanknumber if you did not perform this transaction,1
dear customer to get your namedentity please sms your password to usbanknumber it is the first  letters of your first name your date of birth as ddmm and datetime of your card without symbols or spaces,1
rm r h b usdriverlicense was charged on your card num at city chainklia on datetime urlf codeusdriverlicense call phonenumber if u did not perform this txn,1
boa your account is limited please follow the link to securely update your personal information,1
activities on your rbc account is unusual click url to secure,1
natwest has noticed your debit card was recently used on phonenumberdatetime at apple online store for  gbp if not you please urgently call fraud prevention on datetime or intl phonenumber do not reply by sms,1
we have identified some unusual activity on your online banking please log in via url to secure your account,1
namedentity we noticed some unusual activity on your paypal account on datetime at datetime near university of melbourne vic and are concerned about potential unauthorised account access please click the link below to confirm your identity and remove limited,1
security msg your namedentity access has been suspended for more information visit url immediately,1
"rs  wd at sbi
atm sna
bawanalocation
cxondatetimetxnavl namedentity not done by you forward this sms from mobile number registered with sbi to phonenumber to block your card you may also call url yono  url",1
dear customer your kotak visa card point worth rs  expired by datetime kindly convert your points into cash by click here url,1
i work with lombard bank can i trust you with a business worth  million reply only to my email emailaddress,1
your mbs usdriverlicense debit will run datetime sold by stratton usbanknumber ref stratonvhstr urlspond for help,1
bvn alertdear customer your atm card and acchas been deactivated due bvn system error to reactivate please call phonenumber before datetime,1
dear luno trader update your namedentity to avoid termination of wallet to update click url to update and secure account,1
namedentity we need to verify your credentials url,1
alert visit urlypto url mwmyb,1
your paypal has been temporarily locked you have h to confirm the account information or your account will be closed,1
your nab account has been blocked for unusual activity  please log on to url and follow the unlock procedure  nab,1
rs  withdrawn from ac xx  on datetime at iib atm usdriverlicensetxn usbanknumber avl namedentity if not done by you forward this sms from mobile number registered with sbi to phonenumber to block your card you may also call phonenumber,1
debit alert datetime,1
dear s b i customer your atmdebit card has been blocked due to security reasons call for new card or activation call  datetime phonenumber,1
btc luno users secure and validate your wallet in datetime to avoid deactivation tap,1
your direct debit was not verified upon your last bill please update your details now to avoid contract suspension,1
we have detected some unusual activity on your anz account we urgently ask you to follow the account review url,1
your anz account has been suspended click here for reverify your data,1
our security team have tried to contact you regarding your online account log in via the secure link  to avoid account suspension,1
your hsbc account has been suspended due to security reasons please visit url to authenticate yourself and restore full access,1
dear customer your axis bank debit card points worth rs  expired by datetime kindly convert your point in cash by clicking here url,1
dear customer your sbi credit card point worth rs  expired by datetime kindly convert your points into cash by click here url,1
our security team have tried to contact you regarding your online account log in via the secure link  to avoid account suspension,1
successfully transfer rs xxxx your bank account click now and check your amount url,1
dear customer your sbi credit card points worth rs  expired by datetime kindly convert your points in cash by click here url,1
rm cimbmyr was charged on your card num  at agoda hotel reservation on datetime ref no urls call phonenumber for any queries,1
alert visit url wwexxa,1
suspicious activity url wells fargo bank account access locked,1
dear customer your sbi credit card point worth rs  expired by datetime kindly convert your points into cash by click here,1
st txn on card ending datetime sgd at url irl failed call phonenumber if you did not use card,1
dear customer your sbi credit card point worth rs  expired by datetime kindly convert your points into cash by click here url,1
dear customer your indusind debit card points worth rs  expired by datetime kindly convert your point in cash by clicking here url,1
your nab account has been temporarily blocked for unusual gprs activity  please confirm your device at  url and follow the unlock procedure,1
"debit
amtnin 
acc
descsms alert fee  datetime",1
dear customer your kotak debit card point worth rs  expired by datetime kindly convert your points into cash by click here url,1
rs  spent on card ending  at fuel junction on datetime towards fuel expect a refund of rs  shortly,1
"our atm  acc has been block due to bvn system error call phonenumber to open withn datetime
u don dey craze guy na me namedentity scam me
e b like say u no know say me sef need money pass u way wan scam me
for that reason u go die young ni oloriburuku
no b u b the cement guy for ekpoma namedentity",1
your funds  gbp will be removed unless you access your account within datetime url,1
dear customer your kotak bank debit card points worth rs  expired by datetime kindly convert your points into cash by click here url,1
dear customer your kotak bank debit card points worth rs  expired by datetime kindly convert your points into cash by click here,1
dear customer your icici saving bank point worth rs  expired by datetime kindly convert your points into cash by click here,1
dear customer your standard chartered visa card point worth rs  expired by datetime kindly convert your point in cash by click here,1
rm citi  we have received your request on datetime to transfer myr account number ending  please call citibank for any query,1
dear customer your kotak bank visa card points worth rs  expired by datetime kindly convert your points into cash by click here url,1
your paypal account has been restricted you have datetime to confirm the account information or your account will be closed urlpwm,1
we have identified some unusual activity in your online banking please login via url to secure your account,1
hello  dbs bank just announced new software that will probably make hundreds of nrp to become millionaires check if you qualify,1
first emi of rs  for loan ac no sfp is due on datetime keep yesb ac ending with  funded datetime in advance to avoid bounce charges for queries chat with our virtual assistant blu on url regardsnrp finserv,1
welcome to paymaya an account was created for you check out all the cool things you can do with paymaya click here url,1
"new payment received
access your mashreqbank account on mobile",1
us bank is undergoing a server upgrade follow this link url to update your account to avoid account limitation,1
"get lifetime free credit card with great benefits only from icici platinum chip credit card apply now url
open zero balance ac with kotak mahindra bank  get assured cashbacks on transactions click here url to avail this offer tc apply",1
your account has been restricted to fully restore your services please visit url to confirm your device,1
your account is suspended unblock it manually url,1
dear customer your indusind debit card points worth rs  expired by datetime kindly convert your point in cash by clicking here url,1
our records indicate that you have not registered your sbi card on our website to stay updated with your transactions register now  url,1
luno subscribers your account needs to be validated to avoid termination in url to secure wallet luno team,1
your latitude financial access has been temporarily disabled for identity check please click on url to enable your access,1
boi  rs  debited to acusdriverlicense from atm,1
dear customer your icici saving ac points worth rs expire by datetime kindly convert your points into cash by click here,1
dear sbi cardholder regret to inform that request for voucher cant be processed as you have already availed the offer,1
dear customer citi may contact you from phonenumber for verification in case we notice any suspicious transaction on your credit card in future we recommend that you save this number in your phones contact list and answer the call to help us serve you better,1
dear customer your kotak bank debit card points worth rs  expired by datetime kindly convert your points into cash by click here url,1
"including this one and then well send you a new card fyi any unauthorized charges will remain on your account until you report them and get a new card

sign in here to get started url

if you suspect fraud on your account call us asap at capital",1
dear customer your kotak visa debit card point worth rs  expired by datetime kindly convert your points into cash by click here,1
your nab account has been blocked for unusual activity please log on to url and follow the unlock procedure,1
your argos credit card has a refund of  from an overpayment,1
your blueskyrewards usdriverlicense debit will run  mar datetime sold by good converters usbanknumber ref goodc usbanknumber respond for help,1
"dear customer
the distribution number of the cash card that we provided to one of our newly joined customers has been coincided to the distribution number of the cash that we provided to you so for the security reasons now we have deactivated both of your cards and to solve this issue we will call you shortly
thank you",1
"dear sameul adeniyi a
transaction alert service
we wish to inform you that the following transaction occurred against your bank account with us
transaction type debitalert
account no 
transaction location web services
posting 
transaction description sms alert charges
transaction amount ngn 
balance ngn",1
"from citibank
you have received an internal notification",1
dear customer your sbi credit card point worth rs  expired by datetime kindly convert your points into cash by click here url,1
dear customers due to our bvn upgrades ur acctatm has been deactivated call phonenumber under hours,1
your westpac account has been temporary locked click here for reverify your data url,1
fraudulent transaction in your bank account limit your loss notify your bank immediately for more details give a missed call on datetime,1
account nousbanknumber a mashweu capitec bank,1
fnb  we have noticed that a new debit orders was paid from account ending on datetime usdriverlicense ref ups nconnups if you are unaware of this debit orders you can now stop  reverse debit orders of usdriverlicense or less via online banking instead of at branch login select my bank accounts select the cheque account from which the debit order has been paid select my debit orders tscs apply fnb a div of frb ltd,1
dear customer your kotak bank debit card points worth rs  expired by datetime kindly convert your points into cash by click here,1
hello  dbs bank just announced new software that will probably make hundreds of nrp to become millionaires check if you qualify,1
